Gaussian Generator(1.0): mean=1.0,stDev=1.0
Gaussian Generator(2.5): mean=2.5,stDev=1.0
Gaussian Generator(4.0): mean=4.0,stDev=1.0
2.5	2.5507267839254726
4.0	3.3484840953716923
4.0	4.2824425830656
2.5	2.6677353420932057
2.5	4.898136741876684
2.5	1.7244351764587633
2.5	2.497133319777221
4.0	2.629335049953222
1.0	-0.06519424833182974
1.0	0.5371089525803867
1.0	0.16287754354717054
1.0	1.0934536621551865
4.0	5.356717154587587
2.5	2.2278641496358613
2.5	2.613807091827324
4.0	3.4989699548874538
4.0	3.840261806335191
2.5	3.2149336693484893
1.0	-0.6838863701973541
1.0	0.6988676215720837
2.5	0.8844590474004108
4.0	4.681815531435796
4.0	4.159730694801768
2.5	2.8572339566126725
2.5	1.8831591698618668
4.0	4.428769533577907
1.0	1.4242783461654571
2.5	2.8219083679046633
2.5	3.154652059365888
2.5	2.9502372934454546
1.0	0.1604439909744474
4.0	2.37300353295849
2.5	1.40770892016609
4.0	4.778306431795801
1.0	1.3001170829531947
1.0	0.9144452745300469
4.0	4.586164873310652
4.0	4.487300192129519
4.0	3.3374727380891898
2.5	2.392349907801135
4.0	3.363437990599531
1.0	3.4849516799025624
1.0	1.7825554734045386
4.0	4.924415048519178
2.5	1.6435202429447613
4.0	2.8689139263965493
1.0	2.5746736135364694
2.5	3.3663393750992237
2.5	4.075550358970533
4.0	2.6045431696672736
4.0	4.38368615919248
4.0	4.845781467916686
1.0	-0.06401916806584751
4.0	2.888856796370897
1.0	1.8207194213851188
1.0	-0.3923563169194759
1.0	2.591321765249771
1.0	1.0478335118039468
1.0	0.6229453672331019
1.0	1.241974485070302
2.5	3.4161020551271926
4.0	1.810313586629202
4.0	5.849973327923231
2.5	3.0604156236668585
2.5	3.818178638293115
2.5	3.117781865245575
1.0	-0.304976439944739
1.0	0.2860398309323009
4.0	5.672792155249036
2.5	3.2545673746516446
1.0	1.7666638608208471
4.0	2.0593162711336754
2.5	3.3327654131722215
2.5	1.19772240992501
2.5	2.7466370085445644
1.0	0.9210083348517655
2.5	1.9107993502668164
1.0	2.212235877239223
4.0	3.5724578361485952
1.0	1.007328872895642
4.0	2.227420932416969
1.0	1.0861781991128772
4.0	3.6057827023609406
4.0	3.9286186602346946
4.0	4.821740433776641
2.5	1.2375168677772843
2.5	3.0648790521557197
2.5	1.532097937672052
2.5	1.0994293420546077
4.0	4.0532743814575865
2.5	2.5407602466773
2.5	2.7961829032039787
1.0	2.0552540100058696
4.0	3.922258768959494
4.0	3.9714490731954384
1.0	0.24631674713950125
4.0	6.257329111455427
1.0	0.14338998192548658
4.0	5.5709134692073246
1.0	2.87296553906258
4.0	5.070886452939027
2.5	1.5460009195885136
2.5	1.694974361261711
1.0	1.7866037385615066
1.0	1.9515165650926667
2.5	1.9082519859877527
2.5	4.015528367542042
1.0	1.3515879493850413
1.0	0.0743557295206223
4.0	4.445016961294277
2.5	3.42913810589601
1.0	0.3800432282944318
4.0	3.6870270378642216
4.0	4.871762265222053
1.0	-0.09799395261967048
1.0	3.162061139517957
4.0	3.7652935428780068
4.0	6.059813406843219
1.0	1.689001017487294
4.0	3.7521294881883422
1.0	1.8997004460841578
1.0	1.3638703611620175
4.0	5.570068179442144
1.0	0.7368145589545696
4.0	4.660609864703864
1.0	1.2248695836279524
2.5	3.5570558824534633
1.0	0.015506500424572911
1.0	1.1246656111752442
2.5	5.348734396400998
2.5	1.012691217312416
2.5	1.9833107899808762
4.0	3.7669556111343527
4.0	4.363279871208206
4.0	4.887438365213914
1.0	0.7670890517536897
2.5	1.9709860374545134
1.0	-0.7231818684718236
4.0	4.288078973526592
2.5	1.608366946600062
2.5	2.2132915232275945
1.0	1.80132669301243
1.0	1.6436439441868385
2.5	3.1382012950869886
4.0	2.6008370389272835
1.0	1.5426561328708959
2.5	2.8819932383123743
4.0	3.4369175505758056
1.0	1.377657417370182
4.0	4.586811407478877
2.5	2.376630808278149
